          time,         v2.im,         v2.re
  4.684900e+00,     -0.045666,  20024.959049
  4.684950e+00,     -0.045665,  20024.959050
  4.685000e+00,     -0.045664,  20024.959051
  4.685050e+00,     -0.045664,  20024.959053
  4.685100e+00,     -0.045663,  20024.959054
  4.685150e+00,     -0.045662,  20024.959055
  4.685200e+00,     -0.045662,  20024.959056
  4.685250e+00,     -0.045661,  20024.959058
  4.685300e+00,     -0.045661,  20024.959059
  4.685350e+00,     -0.045660,  20024.959060
  4.685400e+00,     -0.045659,  20024.959061
  4.685450e+00,     -0.045659,  20024.959063
  4.685500e+00,     -0.045658,  20024.959064
  4.685550e+00,     -0.045657,  20024.959065
  4.685600e+00,     -0.045657,  20024.959067
  4.685650e+00,     -0.045656,  20024.959068
  4.685700e+00,     -0.045655,  20024.959069
  4.685750e+00,     -0.045655,  20024.959070
  4.685800e+00,     -0.045654,  20024.959072
  4.685850e+00,     -0.045653,  20024.959073
  4.685900e+00,     -0.045653,  20024.959074
  4.685950e+00,     -0.045652,  20024.959075
  4.686000e+00,     -0.045651,  20024.959077
  4.686050e+00,     -0.045651,  20024.959078
  4.686100e+00,     -0.045650,  20024.959079
  4.686150e+00,     -0.045649,  20024.959080
  4.686200e+00,     -0.045649,  20024.959082
  4.686250e+00,     -0.045648,  20024.959083
  4.686300e+00,     -0.045647,  20024.959084
  4.686350e+00,     -0.045647,  20024.959086
  4.686400e+00,     -0.045646,  20024.959087
  4.686450e+00,     -0.045645,  20024.959088
  4.686500e+00,     -0.045645,  20024.959089
  4.686550e+00,     -0.045644,  20024.959091
  4.686600e+00,     -0.045643,  20024.959092
  4.686650e+00,     -0.045643,  20024.959093
  4.686700e+00,     -0.045642,  20024.959094
  4.686750e+00,     -0.045641,  20024.959096
  4.686800e+00,     -0.045641,  20024.959097
  4.686850e+00,     -0.045640,  20024.959098
  4.686900e+00,     -0.045639,  20024.959099
  4.686950e+00,     -0.045639,  20024.959101
  4.687000e+00,     -0.045638,  20024.959102
  4.687050e+00,     -0.045637,  20024.959103
  4.687100e+00,     -0.045637,  20024.959104
  4.687150e+00,     -0.045636,  20024.959106
  4.687200e+00,     -0.045635,  20024.959107
  4.687250e+00,     -0.045635,  20024.959108
  4.687300e+00,     -0.045634,  20024.959110
  4.687350e+00,     -0.045633,  20024.959111
  4.687400e+00,     -0.045633,  20024.959112
  4.687450e+00,     -0.045632,  20024.959113
  4.687500e+00,     -0.045631,  20024.959115
  4.687550e+00,     -0.045631,  20024.959116
  4.687600e+00,     -0.045630,  20024.959117
  4.687650e+00,     -0.045629,  20024.959118
  4.687700e+00,     -0.045629,  20024.959120
  4.687750e+00,     -0.045628,  20024.959121
  4.687800e+00,     -0.045628,  20024.959122
  4.687850e+00,     -0.045627,  20024.959123
  4.687900e+00,     -0.045626,  20024.959125
  4.687950e+00,     -0.045626,  20024.959126
  4.688000e+00,     -0.045625,  20024.959127
  4.688050e+00,     -0.045624,  20024.959128
  4.688100e+00,     -0.045624,  20024.959130
  4.688150e+00,     -0.045623,  20024.959131
  4.688200e+00,     -0.045622,  20024.959132
  4.688250e+00,     -0.045622,  20024.959134
  4.688300e+00,     -0.045621,  20024.959135
  4.688350e+00,     -0.045620,  20024.959136
  4.688400e+00,     -0.045620,  20024.959137
  4.688450e+00,     -0.045619,  20024.959139
  4.688500e+00,     -0.045618,  20024.959140
  4.688550e+00,     -0.045618,  20024.959141
  4.688600e+00,     -0.045617,  20024.959142
  4.688650e+00,     -0.045616,  20024.959144
  4.688700e+00,     -0.045616,  20024.959145
  4.688750e+00,     -0.045615,  20024.959146
  4.688800e+00,     -0.045614,  20024.959147
  4.688850e+00,     -0.045614,  20024.959149
  4.688900e+00,     -0.045613,  20024.959150
  4.688950e+00,     -0.045612,  20024.959151
  4.689000e+00,     -0.045612,  20024.959152
  4.689050e+00,     -0.045611,  20024.959154
  4.689100e+00,     -0.045610,  20024.959155
  4.689150e+00,     -0.045610,  20024.959156
  4.689200e+00,     -0.045609,  20024.959158
  4.689250e+00,     -0.045608,  20024.959159
  4.689300e+00,     -0.045608,  20024.959160
  4.689350e+00,     -0.045607,  20024.959161
  4.689400e+00,     -0.045606,  20024.959163
  4.689450e+00,     -0.045606,  20024.959164
  4.689500e+00,     -0.045605,  20024.959165
  4.689550e+00,     -0.045604,  20024.959166
  4.689600e+00,     -0.045604,  20024.959168
  4.689650e+00,     -0.045603,  20024.959169
  4.689700e+00,     -0.045602,  20024.959170
  4.689750e+00,     -0.045602,  20024.959171
  4.689800e+00,     -0.045601,  20024.959173
  4.689850e+00,     -0.045600,  20024.959174
  4.689900e+00,     -0.045600,  20024.959175
  4.689950e+00,     -0.045599,  20024.959176
  4.690000e+00,     -0.045598,  20024.959178
  4.690050e+00,     -0.045598,  20024.959179
  4.690100e+00,     -0.045597,  20024.959180
  4.690150e+00,     -0.045596,  20024.959182
  4.690200e+00,     -0.045596,  20024.959183
  4.690250e+00,     -0.045595,  20024.959184
  4.690300e+00,     -0.045594,  20024.959185
  4.690350e+00,     -0.045594,  20024.959187
  4.690400e+00,     -0.045593,  20024.959188
  4.690450e+00,     -0.045592,  20024.959189
  4.690500e+00,     -0.045592,  20024.959190
  4.690550e+00,     -0.045591,  20024.959192
  4.690600e+00,     -0.045590,  20024.959193
